eventdate,street,lat,long,x,y
10/08/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
10/08/2012,WARWICK WAY,51.490376,-0.1462504,528797,178453
10/08/2012,WHITCOMB STREET,51.50816,-0.1297861,529889,180460
17/08/2012,ALLINGTON STREET,51.497196,-0.1445117,528898,179214
17/08/2012,BALCOMBE STREET,51.524136,-0.1623596,527584,182179
17/08/2012,ELGIN AVENUE,51.52462,-0.2001094,524964,182168
17/08/2012,LORD HILL'S BRIDGE,51.518692,-0.1889706,525753,181528
17/08/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
17/08/2012,WESTBOURNE GROVE,51.515175,-0.1939386,525418,181128
05/05/2013,BRIDGE PLACE,51.49338,-0.1446252,528901,178790
05/05/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
05/05/2013,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
13/05/2012,Not Recorded,0.0,0.0,0,0
13/05/2012,ORANGE YARD,51.51479,-0.1303793,529829,181196
13/05/2012,SOHO SQUARE,51.515438,-0.1316931,529736,181266
01/11/2012,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
01/11/2012,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
01/11/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
01/11/2012,VICTORIA STREET,51.49862,-0.1318916,529770,179395
01/11/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
02/02/2013,WATERLOO BRIDGE,51.506084,-0.1147406,530939,180256
02/02/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
23/12/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
23/12/2012,ELIZABETH BRIDGE,51.49252,-0.1477711,528685,178689
23/12/2012,MARYLEBONE ROAD,51.52324,-0.1504129,528415,182100
23/12/2012,ST GEORGE'S DRIVE,51.48896,-0.1398633,529244,178307
23/12/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
26/05/2013,BLOOMFIELD PLACE,51.511593,-0.1448416,528835,180815
01/10/2012,BRIDGE PLACE,51.49338,-0.1446252,528901,178790
01/10/2012,CHAPTER STREET,51.491985,-0.132811,529725,178656
01/10/2012,GILLINGHAM STREET,51.49421,-0.1408741,529159,178889
01/10/2012,GREAT WINDMILL STREET,51.510685,-0.1339126,529596,180733
01/10/2012,HAYMARKET,51.510117,-0.1333568,529636,180671
01/10/2012,KILBURN LANE,51.53131,-0.2153301,523890,182886
01/10/2012,LEDBURY ROAD,51.517757,-0.2005963,524949,181404
01/10/2012,LUPUS STREET,51.48819,-0.1381329,529366,178224
01/10/2012,MARSHAM STREET,51.495365,-0.1291577,529969,179038
01/10/2012,PAGE STREET,51.493935,-0.1294431,529953,178878
01/10/2012,SHAFTESBURY AVENUE,51.511116,-0.1335539,529619,180782
01/10/2012,STRUTTON GROUND,51.496624,-0.1336809,529652,179170
01/10/2012,THIRD AVENUE,51.530933,-0.2093684,524305,182854
01/10/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
01/10/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
01/07/2012,BRAVINGTON ROAD,51.52727,-0.2046325,524643,182455
01/07/2012,WESTBOURNE PARK ROAD,51.517452,-0.2029289,524788,181366
28/06/2013,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
28/06/2013,BESSBOROUGH STREET,51.48894,-0.1326784,529743,178317
28/06/2013,BRIDGE PLACE,51.49338,-0.1446252,528901,178790
28/06/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
28/06/2013,CAMBRIDGE STREET,51.488537,-0.1403703,529210,178259
28/06/2013,CHURTON STREET,51.491356,-0.1390022,529297,178575
28/06/2013,GILLINGHAM STREET,51.49421,-0.1408741,529159,178889
28/06/2013,HUGH STREET,51.49281,-0.1449647,528879,178726
28/06/2013,NEW PALACE YARD,51.500603,-0.1261623,530162,179626
28/06/2013,PADDINGTON STREET,51.520657,-0.1539374,528178,181807
28/06/2013,RAMPAYNE STREET,51.489117,-0.1338934,529658,178335
28/06/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
15/11/2012,BERWICK STREET,51.513866,-0.1351638,529500,181085
15/11/2012,EBURY BRIDGE ROAD,51.488445,-0.1507495,528490,178230
15/11/2012,LUPUS STREET,51.48819,-0.1381329,529366,178224
15/11/2012,PORCHESTER TERRACE NORTH,51.516846,-0.1861623,525953,181327
15/11/2012,RUPERT STREET,51.511482,-0.1330534,529653,180823
11/05/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
11/05/2013,EBURY STREET,51.493305,-0.1502891,528508,178772
11/05/2013,ECCLESTON STREET,51.49477,-0.1485436,528625,178937
11/05/2013,SEMLEY PLACE,51.49184,-0.149657,528556,178610
23/08/2013,EBURY STREET,51.493305,-0.1502891,528508,178772
23/08/2013,ELIZABETH STREET,51.493107,-0.149751,528546,178750
23/08/2013,GREAT WINDMILL STREET,51.510685,-0.1339126,529596,180733
23/08/2013,KILBURN LANE,51.53131,-0.2153301,523890,182886
23/08/2013,LOTHROP STREET,51.530205,-0.2129513,524058,182767
23/08/2013,SEMLEY PLACE,51.49184,-0.149657,528556,178610
23/08/2013,SIXTH AVENUE,51.529263,-0.2131756,524045,182662
23/08/2013,WARWICK WAY,51.490376,-0.1462504,528797,178453
16/10/2012,BRIDGE PLACE,51.49338,-0.1446252,528901,178790
16/10/2012,EBURY STREET,51.493305,-0.1502891,528508,178772
16/10/2012,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
16/10/2012,VAUXHALL BRIDGE,51.488647,-0.129375,529973,178291
16/10/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
16/10/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
27/02/2013,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
27/02/2013,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
27/02/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
27/02/2013,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
27/02/2013,JOHN ADAM STREET,51.509182,-0.1229144,530363,180585
27/02/2013,LOWER BELGRAVE STREET,51.496597,-0.1480092,528657,179142
27/02/2013,SHERWOOD STREET,51.510372,-0.1352728,529502,180696
27/02/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
27/02/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
05/11/2012,BRESSENDEN PLACE,51.497925,-0.1431145,528993,179298
05/11/2012,EATON PLACE,51.49749,-0.1520556,528374,179234
05/11/2012,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
05/11/2012,SECOND AVENUE,51.52814,-0.206804,524490,182548
05/11/2012,VICTORIA SQUARE,51.49759,-0.1446985,528884,179258
20/07/2013,ORANGE STREET,51.509495,-0.1299477,529874,180608
20/07/2013,PADDINGTON STREET,51.520657,-0.1539374,528178,181807
20/07/2013,PALACE STREET,51.496956,-0.139264,529263,179197
20/07/2013,PICCADILLY,51.50311,-0.1497623,528517,179863
20/07/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
21/07/2012,CARLISLE PLACE,51.495937,-0.1414665,529113,179080
21/07/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
21/07/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
21/07/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
24/04/2012,Not Recorded,0.0,0.0,0,0
24/04/2012,OXFORD STREET,51.51545,-0.1406854,529112,181251
24/04/2012,STRUTTON GROUND,51.496624,-0.1336809,529652,179170
24/04/2012,SUTHERLAND AVENUE,51.52574,-0.1870042,525870,182315
04/05/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
04/05/2013,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
04/05/2013,LOWER GROSVENOR PLACE,51.498215,-0.1467334,528741,179324
15/09/2012,CLAY STREET,51.52003,-0.1581861,527885,181730
15/09/2012,WESTBOURNE PARK PASSAGE,51.518177,-0.1934737,525442,181463
09/12/2012,CUMBERLAND STREET,51.48857,-0.1441861,528945,178256
05/07/2012,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
05/07/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
05/07/2012,ENBROOK STREET,51.52795,-0.2103148,524247,182521
05/07/2012,FOURTH AVENUE,51.52894,-0.2100598,524262,182631
05/07/2012,GILLINGHAM STREET,51.49421,-0.1408741,529159,178889
05/07/2012,JERMYN STREET,51.507893,-0.1383138,529298,180415
05/07/2012,LONGMOORE STREET,51.492905,-0.1396595,529247,178746
05/07/2012,Not Recorded,0.0,0.0,0,0
05/07/2012,SUFFOLK STREET,51.508335,-0.1306148,529831,180478
05/07/2012,THIRD AVENUE,51.530933,-0.2093684,524305,182854
05/07/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
05/07/2012,WARWICK SQUARE,51.49019,-0.1424638,529060,178439
28/09/2012,ASHBRIDGE STREET,51.52327,-0.1680164,527194,182073
28/09/2012,CAMBRIDGE STREET,51.488537,-0.1403703,529210,178259
28/09/2012,DOUGLAS STREET,51.49138,-0.1336281,529670,178587
28/09/2012,KINGS SCHOLARS' PASSAGE,51.49396,-0.139991,529221,178863
28/09/2012,LUPUS STREET,51.48819,-0.1381329,529366,178224
28/09/2012,NORTHUMBERLAND PLACE,51.51731,-0.1966358,525225,181361
28/09/2012,PAGE STREET,51.493935,-0.1294431,529953,178878
03/05/2012,CAUSTON STREET,51.49105,-0.1321902,529771,178553
03/05/2012,CRAVEN PASSAGE,51.50719,-0.1253299,530201,180360
03/05/2012,LONG ACRE,51.513268,-0.1241002,530269,181038
03/05/2012,Not Recorded,0.0,0.0,0,0
19/07/2013,BAKER STREET,51.51945,-0.156278,528019,181669
19/07/2013,BRESSENDEN PLACE,51.497925,-0.1431145,528993,179298
19/07/2013,CHURCH PLACE,51.50858,-0.1362395,529440,180495
19/07/2013,COVENTRY STREET,51.510105,-0.1334536,529629,180669
19/07/2013,GREENCOAT PLACE,51.494476,-0.1372617,529409,178925
19/07/2013,HANWAY STREET,51.509796,-0.1279754,530010,180645
19/07/2013,HORSEFERRY ROAD,51.49485,-0.128055,530047,178983
19/07/2013,JOHN ISLIP STREET,51.49397,-0.1267947,530137,178887
19/07/2013,LEICESTER SQUARE,51.510597,-0.1308323,529810,180729
19/07/2013,LONGMOORE STREET,51.492905,-0.1396595,529247,178746
19/07/2013,PICCADILLY,51.50311,-0.1497623,528517,179863
19/07/2013,SHAFTESBURY AVENUE,51.511116,-0.1335539,529619,180782
19/07/2013,VAUXHALL BRIDGE,51.488647,-0.129375,529973,178291
19/07/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
19/07/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
17/09/2012,GREAT WINDMILL STREET,51.510685,-0.1339126,529596,180733
17/09/2012,SHAFTESBURY AVENUE,51.511116,-0.1335539,529619,180782
17/09/2012,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
17/09/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
17/09/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
17/09/2012,WOODFIELD ROAD,51.522953,-0.2010112,524906,181981
29/08/2013,BAKER STREET,51.51945,-0.156278,528019,181669
29/08/2013,HANWAY STREET,51.509796,-0.1279754,530010,180645
29/08/2013,JAMES STREET,51.51502,-0.1506069,528425,181186
29/08/2013,LORD HILL'S BRIDGE,51.518692,-0.1889706,525753,181528
29/08/2013,MARYLEBONE ROAD,51.52324,-0.1504129,528415,182100
29/08/2013,PANTON STREET,51.509808,-0.1310284,529798,180641
29/08/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
29/08/2013,WELBECK STREET,51.51637,-0.1488068,528546,181339
29/08/2013,WESTBOURNE GROVE,51.515175,-0.1939386,525418,181128
02/08/2013,CHILTERN STREET,51.51964,-0.1552036,528093,181692
02/08/2013,FRANCIS STREET,51.496666,-0.1370714,529416,179169
02/08/2013,HUGH STREET,51.49281,-0.1449647,528879,178726
02/08/2013,PALACE COURT,51.512012,-0.1924207,525532,180779
02/08/2013,PRAED STREET,51.515957,-0.1749476,526734,181248
02/08/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
02/08/2013,WARWICK WAY,51.490376,-0.1462504,528797,178453
02/08/2013,WILLOW PLACE,51.49362,-0.1384345,529330,178828
24/06/2013,AMBROSDEN AVENUE,51.496754,-0.1391802,529269,179174
24/06/2013,ARTILLERY ROW,51.49695,-0.1356048,529517,179203
24/06/2013,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
24/06/2013,HALL ROAD,51.528522,-0.1810858,526273,182634
24/06/2013,PORCHESTER ROAD,51.517197,-0.1881652,525813,181363
24/06/2013,SUTHERLAND AVENUE,51.52574,-0.1870042,525870,182315
24/06/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
24/06/2013,WILTON PLACE,51.501575,-0.1563515,528064,179681
24/06/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
24/10/2012,CHURCH STREET,51.52277,-0.171251,526971,182012
24/10/2012,SOUTHAMPTON STREET,51.511536,-0.1226869,530372,180848
24/10/2012,VAUXHALL BRIDGE,51.488647,-0.129375,529973,178291
24/10/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
30/04/2013,EBURY BRIDGE ROAD,51.488445,-0.1507495,528490,178230
30/04/2013,INVERNESS PLACE,51.512222,-0.1863594,525952,180813
30/04/2013,QUEENSWAY,51.515408,-0.1882362,525813,181164
30/04/2013,SUTHERLAND STREET,51.48819,-0.144648,528914,178213
04/01/2013,ARTILLERY ROW,51.49695,-0.1356048,529517,179203
04/01/2013,CASTLE LANE,51.49843,-0.139204,529263,179361
04/01/2013,GLOUCESTER TERRACE,51.51769,-0.1886357,525779,181417
04/01/2013,HAYMARKET,51.510117,-0.1333568,529636,180671
04/01/2013,LEICESTER PLACE,51.511536,-0.1304694,529832,180834
04/01/2013,Not Recorded,0.0,0.0,0,0
04/01/2013,PERCY PASSAGE,51.5182,-0.1351402,529489,181567
04/01/2013,ST JAMES'S MARKET,51.50925,-0.133373,529637,180575
04/01/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
04/01/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
15/08/2013,ASHLEY PLACE,51.496082,-0.141601,529103,179096
15/08/2013,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
15/08/2013,CHURTON STREET,51.491356,-0.1390022,529297,178575
15/08/2013,EDGWARE ROAD,51.517857,-0.1671549,527269,181472
15/08/2013,GLOUCESTER PLACE,51.5191,-0.1584399,527870,181626
15/08/2013,Not Recorded,51.509476,-0.1269071,530085,180611
15/08/2013,TAVISTOCK COURT,51.511635,-0.1215156,530453,180861
15/08/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
15/08/2013,UPPER TACHBROOK STREET,51.49351,-0.139593,529250,178813
15/08/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
15/08/2013,WINCHESTER STREET,51.488346,-0.1424667,529065,178234
26/07/2012,ARTILLERY ROW,51.49695,-0.1356048,529517,179203
26/07/2012,BATEMAN STREET,51.513737,-0.1325699,529680,181075
26/07/2012,BERWICK STREET,51.513866,-0.1351638,529500,181085
26/07/2012,BOURCHIER STREET,51.512947,-0.1328859,529660,180986
26/07/2012,DROOP STREET,51.52725,-0.2083817,524383,182446
26/07/2012,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
26/07/2012,FLORAL STREET,51.511963,-0.1254428,530180,180890
26/07/2012,FRITH STREET,51.514004,-0.1317807,529734,181106
26/07/2012,KNIGHTSBRIDGE,51.502438,-0.1562014,528072,179777
26/07/2012,NOEL STREET,51.514824,-0.137195,529356,181188
26/07/2012,THIRD AVENUE,51.530933,-0.2093684,524305,182854
26/07/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
26/07/2012,WARDOUR MEWS,51.514187,-0.1349727,529512,181121
26/07/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
07/12/2012,CHARING CROSS,51.50735,-0.1280092,530015,180373
07/12/2012,CRANBOURN ALLEY,51.51092,-0.1287074,529956,180769
07/12/2012,QUEENSWAY,51.515408,-0.1882362,525813,181164
07/12/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
01/02/2013,ASHLEY PLACE,51.496082,-0.141601,529103,179096
01/02/2013,BLANDFORD STREET,51.517902,-0.1571334,527964,181495
01/02/2013,COVENTRY STREET,51.510105,-0.1334536,529629,180669
01/02/2013,NEATHOUSE PLACE,51.49457,-0.1421307,529071,178927
01/02/2013,Not Recorded,0.0,0.0,0,0
01/02/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
01/02/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
01/02/2013,WILTON STREET,51.498287,-0.1495688,528544,179327
03/02/2013,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
03/02/2013,BRIDGE PLACE,51.49338,-0.1446252,528901,178790
03/02/2013,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
03/02/2013,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
03/02/2013,RANELAGH BRIDGE,51.518288,-0.1858446,525971,181488
03/02/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
26/11/2012,GLOUCESTER TERRACE,51.51769,-0.1886357,525779,181417
26/11/2012,PICCADILLY CIRCUS,51.510098,-0.134549,529553,180667
13/08/2012,Not Recorded,0.0,0.0,0,0
13/08/2012,SOHO SQUARE,51.515438,-0.1316931,529736,181266
13/08/2012,ST ALBAN'S STREET,51.50925,-0.133373,529637,180575
13/08/2012,ST JAMES'S MARKET,51.50925,-0.133373,529637,180575
13/08/2012,SUSSEX GARDENS,51.51472,-0.1735193,526836,181113
22/07/2012,LORD HILL'S BRIDGE,51.518692,-0.1889706,525753,181528
22/07/2012,PORCHESTER TERRACE,51.512806,-0.1844627,526082,180881
17/11/2012,AMBROSDEN AVENUE,51.496754,-0.1391802,529269,179174
17/11/2012,BIRDCAGE WALK,51.500923,-0.1341486,529607,179647
17/11/2012,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
17/11/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
17/11/2012,CAIRD STREET,51.528076,-0.2061784,524534,182541
17/11/2012,DENBIGH STREET,51.48963,-0.1390437,529299,178383
17/11/2012,DENMAN STREET,51.51075,-0.1339844,529590,180740
06/02/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
06/02/2013,CHARLWOOD STREET,51.48896,-0.1398633,529244,178307
06/02/2013,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
06/02/2013,GREAT WINDMILL STREET,51.510685,-0.1339126,529596,180733
06/02/2013,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
06/02/2013,SHAFTESBURY AVENUE,51.511116,-0.1335539,529619,180782
06/02/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
06/02/2013,VICTORIA EMBANKMENT,51.50656,-0.1224161,530405,180295
06/02/2013,WILTON PLACE,51.501575,-0.1563515,528064,179681
06/02/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
01/08/2013,ALEXANDER STREET,51.51768,-0.1926862,525498,181409
01/08/2013,BAKER STREET,51.51945,-0.156278,528019,181669
01/08/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
01/08/2013,ELIZABETH BRIDGE,51.49252,-0.1477711,528685,178689
01/08/2013,HARROW ROAD,51.52653,-0.2079486,524415,182367
01/08/2013,MOSCOW ROAD,51.511696,-0.194033,525421,180741
01/08/2013,Not Recorded,0.0,0.0,0,0
01/08/2013,PALACE STREET,51.496956,-0.139264,529263,179197
01/08/2013,THE MALL,51.507008,-0.1281757,530004,180334
01/08/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
01/08/2013,WILCOX PLACE,51.49671,-0.1370696,529416,179174
07/06/2013,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
07/06/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
07/06/2013,EBURY BRIDGE ROAD,51.488445,-0.1507495,528490,178230
07/06/2013,ELGIN AVENUE,51.52462,-0.2001094,524964,182168
07/06/2013,PARK ROAD,51.529495,-0.1671315,527238,182766
07/06/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
07/06/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
07/06/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
03/12/2012,GREAT WESTERN ROAD,51.520588,-0.2003406,524959,181719
03/12/2012,LUPUS STREET,51.48819,-0.1381329,529366,178224
03/12/2012,QUEENSWAY,51.515408,-0.1882362,525813,181164
03/12/2012,SOHO SQUARE,51.515438,-0.1316931,529736,181266
03/12/2012,WESTBOURNE GROVE,51.515175,-0.1939386,525418,181128
11/08/2012,ASHLEY PLACE,51.496082,-0.141601,529103,179096
11/08/2012,LITTLE MARLBOROUGH STREET,51.51352,-0.1404335,529135,181037
11/08/2012,NOEL STREET,51.514824,-0.137195,529356,181188
11/08/2012,QUEENSWAY,51.515408,-0.1882362,525813,181164
11/08/2012,ST JAMES'S MARKET,51.50925,-0.133373,529637,180575
11/08/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
20/09/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
20/09/2012,CHARING CROSS,51.50735,-0.1280092,530015,180373
20/09/2012,EBURY BRIDGE,51.49077,-0.1496572,528559,178491
20/09/2012,ELIZABETH BRIDGE,51.49252,-0.1477711,528685,178689
20/09/2012,HANWAY STREET,51.509796,-0.1279754,530010,180645
20/09/2012,KENSINGTON GORE,51.501453,-0.1802169,526408,179626
20/09/2012,MARYLEBONE ROAD,51.52324,-0.1504129,528415,182100
20/09/2012,Not Recorded,51.508812,-0.1272087,530066,180537
20/09/2012,RATHBONE STREET,51.51892,-0.1352117,529482,181647
20/09/2012,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
20/09/2012,TRAFALGAR SQUARE,51.508335,-0.1272176,530067,180484
20/09/2012,WARWICK AVENUE,51.523655,-0.1851843,526002,182086
04/04/2012,Not Recorded,0.0,0.0,0,0
03/09/2012,ABBEY ROAD,51.532787,-0.1781019,526468,183114
03/09/2012,CLAVERTON STREET,51.48798,-0.1384094,529348,178200
03/09/2012,KINGSMILL TERRACE,51.53433,-0.1729103,526824,183294
03/09/2012,Not Recorded,0.0,0.0,0,0
03/09/2012,SUTHERLAND ROW,51.48942,-0.1456784,528839,178348
03/09/2012,WESTBOURNE GROVE,51.515175,-0.1939386,525418,181128
03/09/2012,WESTBOURNE PARK ROAD,51.51799,-0.1911462,525604,181446
03/09/2012,WESTBOURNE PARK VILLAS,51.518692,-0.1889706,525753,181528
21/04/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
03/06/2013,JAMES STREET,51.51502,-0.1506069,528425,181186
03/06/2013,TACHBROOK STREET,51.49196,-0.1384015,529337,178643
03/06/2013,VICTORIA STREET,51.496525,-0.1423501,529050,179144
24/05/2013,BRESSENDEN PLACE,51.497925,-0.1431145,528993,179298
24/05/2013,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
24/05/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
24/05/2013,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
24/05/2013,HUGH STREET,51.49281,-0.1449647,528879,178726
24/05/2013,Not Recorded,0.0,0.0,0,0
24/05/2013,RAMPAYNE STREET,51.489117,-0.1338934,529658,178335
24/05/2013,SUSSEX GARDENS,51.51472,-0.1735193,526836,181113
24/05/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
24/05/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
24/05/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
27/05/2013,Not Recorded,0.0,0.0,0,0
27/05/2013,PARK LANE,51.506317,-0.1523064,528332,180215
27/05/2013,PICCADILLY,51.50311,-0.1497623,528517,179863
23/01/2013,ANDOVER PLACE,51.53311,-0.1884559,525749,183132
23/01/2013,BEESTON PLACE,51.497818,-0.1456688,528816,179282
23/01/2013,BRIDGE PLACE,51.49338,-0.1446252,528901,178790
23/01/2013,BROADWICK STREET,51.513233,-0.1370583,529370,181011
23/01/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
23/01/2013,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
23/01/2013,ELIZABETH STREET,51.493107,-0.149751,528546,178750
23/01/2013,GREAT COLLEGE STREET,51.497562,-0.1266328,530138,179287
23/01/2013,PALACE PLACE,51.499046,-0.1425357,529030,179424
23/01/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
16/07/2012,BERWICK STREET,51.513866,-0.1351638,529500,181085
16/07/2012,BREWER STREET,51.511192,-0.1361615,529438,180786
16/07/2012,BRIDGE PLACE,51.49338,-0.1446252,528901,178790
16/07/2012,BROADWICK STREET,51.513233,-0.1370583,529370,181011
16/07/2012,CHARING CROSS ROAD,51.513275,-0.1291442,529919,181030
16/07/2012,CHEPSTOW ROAD,51.51568,-0.195259,525325,181182
16/07/2012,D'ARBLAY STREET,51.514492,-0.1364593,529408,181152
16/07/2012,DEAN STREET,51.514645,-0.1331909,529634,181175
16/07/2012,DORSET SQUARE,51.522987,-0.1602147,527736,182055
16/07/2012,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
16/07/2012,ELGIN AVENUE,51.530727,-0.1842973,526044,182874
16/07/2012,FRITH STREET,51.514004,-0.1317807,529734,181106
16/07/2012,GERRARD STREET,51.51176,-0.1311374,529785,180858
16/07/2012,GREAT WINDMILL STREET,51.510685,-0.1339126,529596,180733
16/07/2012,HANWAY STREET,51.512794,-0.12889,529938,180977
16/07/2012,LEICESTER COURT,51.51114,-0.1291886,529922,180792
16/07/2012,LEICESTER SQUARE,51.510597,-0.1308323,529810,180729
16/07/2012,LEXINGTON STREET,51.51185,-0.1349818,529518,180861
16/07/2012,LISLE STREET,51.511753,-0.1293796,529907,180860
16/07/2012,LITCHFIELD STREET,51.512733,-0.1277396,530018,180972
16/07/2012,LITTLE NEWPORT STREET,51.51168,-0.128388,529976,180854
16/07/2012,NEWPORT COURT,51.51199,-0.1296005,529891,180886
16/07/2012,Not Recorded,51.512486,-0.1307476,529810,180939
16/07/2012,SHAVER'S PLACE,51.509686,-0.1328365,529673,180624
16/07/2012,WARDOUR STREET,51.51233,-0.1329589,529657,180918
16/07/2012,WHITCOMB STREET,51.50816,-0.1297861,529889,180460
18/04/2012,ELGIN AVENUE,51.52462,-0.2001094,524964,182168
18/04/2012,Not Recorded,0.0,0.0,0,0
20/08/2012,CHARLWOOD STREET,51.48896,-0.1398633,529244,178307
20/08/2012,CLAVERTON STREET,51.48798,-0.1384094,529348,178200
20/08/2012,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
20/08/2012,GLOUCESTER STREET,51.490734,-0.1395173,529263,178505
20/08/2012,GOLDNEY ROAD,51.52497,-0.1974726,525146,182211
20/08/2012,Not Recorded,0.0,0.0,0,0
20/08/2012,WARWICK WAY,51.490376,-0.1462504,528797,178453
21/08/2013,BAKER STREET,51.51945,-0.156278,528019,181669
21/08/2013,ELIZABETH STREET,51.493107,-0.149751,528546,178750
21/08/2013,FERMOY ROAD,51.524857,-0.2043959,524666,182187
21/08/2013,FRANCIS STREET,51.496666,-0.1370714,529416,179169
